id	root	asset	uexp_offset	mode	export	source	translation	comment
a37ab08d8c1d	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	20979	utf16	DT_Quests	"There’s THREE BIG FLESHY GROWTHS I saw out on the FARM.     
Make sure to check in the BARN, those things can grow anywhere . . .           
They got TENTACLES and spewing SPORES, and GLOWIN' RED!              
Hurry before it infects anything else . . .         
But don’t yee dare come close to me till yee washed yourself clean!"	На ФЕРМЕ я видел ТРИ БОЛЬШИХ НАРОСТА ПЛОТИ. Проверь САРАЙ, эта мерзость лезет где угодно. Щупальца, споры, красное свечение. Убери их, пока не заразили все вокруг. И не подходи ко мне, пока не отмоешься.	
064fde14219e	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	21743	narrow	DT_Quests	Rid The Growths	Искорени наросты	
7ec268eb7b05	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	21817	narrow	DT_Quests	Click and Hold Interact on the Red Growths at the Farm	Удерживай взаимодействие на красном наросте	
101dface6efb	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	21930	narrow	DT_Quests	Click and Hold Interact on the RED GROWTH at the Farm	Удерживай взаимодействие на красном наросте	
f0fa22772bc1	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	22062	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
be4a2a0a0bca	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	22140	narrow	DT_Quests	Return To Castle Gates.	Вернись к замковым воротам	
0aaece46e560	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	22224	utf16	DT_Quests	"The FARM . . . there be FOUR BIG FLESHY GROWTHS.
I poked ’em a few times . . . No effect. so now yee be the one to do it
And mind yee, meddle not more than needs. 
A man's BARN is his life.                                                            
Once you return it to me, go walk to the edge of the forest and wait.                                                                                                
Someone will meet yee . . . "	На ФЕРМЕ ЧЕТЫРЕ БОЛЬШИХ НАРОСТА ПЛОТИ. Я тыкал их - без толку. Теперь это твое дело. Не трогай лишнего: сарай для человека - жизнь. Когда закончишь, иди к краю леса и жди. Кто-то встретит тебя.	
c062594079aa	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	23216	narrow	DT_Quests	Mine a Green Gem	Добудь зеленый самоцвет	
ef808aef5619	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	23291	narrow	DT_Quests	Mine an Emerald Gem from a Green Crystal in a Forest Cave	Добудь изумруд из зеленого кристалла в лесной пещере	
f2264158a002	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	23407	narrow	DT_Quests	Description of the objective.	Описание цели.	
4df73cdb26d8	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	23514	narrow	DT_Quests	Return Emerald Gem to the Gates	Верни изумруд к воротам	
561d105ba5ea	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	23604	narrow	DT_Quests	Description of the objective.	Описание цели.	
2e96a28225b5	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	23694	narrow	DT_Quests	"I covet for something of beauty. Something GREEN and gorgeous.
I saw beautiful GIANT GREEN CRYSTALs in the FOREST CAVES. . . 
Right by the LAKE . . . before I could MINE a GEM . . . they forced me back into these walls where I must spend time with me family . . .                                                        
                          . . . Tragic . . .                             "	Жажду красоты. Чего-то ЗЕЛЕНОГО и прекрасного. Я видел огромные ЗЕЛЕНЫЕ КРИСТАЛЛЫ в ЛЕСНЫХ ПЕЩЕРАХ у ОЗЕРА. Не успел добыть САМОЦВЕТ - меня загнали обратно за стены к семье... Трагедия.	
2d216b77f253	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	24183	narrow	DT_Quests	Mine a Gem	Добудь самоцвет	
5c5e0a19da0f	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	24252	narrow	DT_Quests	Mine an Sapphire Gem from a Blue Cyrstal in Caves near the Village	Добудь сапфир из синего кристалла у деревни	
3ae3ac3ea371	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	24377	narrow	DT_Quests	Description of the objective.	Описание цели.	
35b4017a1bde	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	24484	narrow	DT_Quests	Return Sapphire Gem to the Gates	Верни сапфир к воротам	
6db3a79cf347	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	24575	narrow	DT_Quests	Description of the objective.	Описание цели.	
b7a9043f38db	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	24665	narrow	DT_Quests	"Oi! Runnin low on me quota for SAPPHIRE GEMS.      
There are BLUE CRYSTALS out in the CAVES near VILLAGE.               
Just pick up the Pick Axe out there and get to work. Don't expect paydirt on yee fist one.       
And don't come back without a shiney SAPPHIRE GEM for me! Heh heh!"	Эй! Не хватает нормы САПФИРОВ. В пещерах у ДЕРЕВНИ есть СИНИЕ КРИСТАЛЛЫ. Возьми кирку и работай. С первого удара богатства не жди. И без блестящего САПФИРА не возвращайся.	
21527ae1c7de	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	25047	narrow	DT_Quests	Fetch Me Chicken	Принеси курицу	
8e62ac705571	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	25122	narrow	DT_Quests	Fetch a chicken. Find them wandering around or at the Farm	Поймай курицу. Ищи на ферме или рядом	
b299dc0fa620	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	25239	narrow	DT_Quests	Fetch	Поймай	
3f8184246fc7	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	25322	narrow	DT_Quests	Return the Chicken to the Gates	Верни курицу к воротам	
9b1facfe8bf6	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	25412	narrow	DT_Quests	Return	Верни	
015a89cde8f7	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	25479	utf16	DT_Quests	"Did yee know eatin’ raw meat don’t truly harm a man? I do it meself and feel right as rain; save for vomitin’ twice a day, which clears the gut. 
Speakin’ of, I forgot me supper. So go CATCH me a CHICKEN, must be ALIVE. They’re everywhere, run around and ye'll find one. One of thee only animals left since these lands became tainited with the flesh . . ."	Знал ли ты, что сырое мясо не вредит? Я сам ем и чувствую себя славно, если не считать рвоты дважды в день. К слову, забыл ужин. Поймай мне живую КУРИЦУ. Они еще бегают по этим зараженным землям.	
53de1a78a068	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	26285	narrow	DT_Quests	Fetch Me Chicken	Принеси курицу	
70099507a27b	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	26360	narrow	DT_Quests	Fetch a Chicken. Find them wandering around or at the Farm	Поймай курицу. Ищи на ферме или рядом	
4bf4691be362	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	26477	narrow	DT_Quests	Fetch	Поймай	
a25a17475a12	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	26560	narrow	DT_Quests	Return the Chicken to the Gates	Верни курицу к воротам	
5f1e7a2efa71	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	26650	narrow	DT_Quests	Return	Верни	
7d70c6b5141f	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	26717	utf16	DT_Quests	Catch me a CHICKEN, stupid. Sounds easy, don’t it? Ha! You’ll learn soon enough. They sense fear, smell guilt, and we know yee have alot of guilt. Go on, find one, by the BARN, or ANYWHERE They’ll mock you, they will. Just like everyone else	Поймай мне КУРИЦУ, глупец. Звучит легко? Скоро узнаешь. Они чуют страх и вину, а вины в тебе много. Ищи у САРАЯ или где угодно. Они будут насмехаться над тобой, как все остальные.	
e0f71dd31810	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	27293	narrow	DT_Quests	Fetch Me Chicken	Принеси курицу	
073a8fc702df	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	27368	narrow	DT_Quests	Fetch a Chicken. Find them wandering around or at the Farm	Поймай курицу. Ищи на ферме или рядом	
3f030e8606b2	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	27485	narrow	DT_Quests	Fetch	Поймай	
5b9278fbfb92	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	27568	narrow	DT_Quests	Return the Chicken to the Gates	Верни курицу к воротам	
299194321e20	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	27658	narrow	DT_Quests	Return	Верни	
46b48a1b34a2	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	27725	utf16	DT_Quests	"Eh? I hear yee lookin’ for work? Well go FETCH me a CHICKEN. A live one. Can’t trust the dead ones. There’s plenty about, Go to the FARM if yee have trouble. 
I'm collecting them for . . . some secret mission. I'd tell yee, but the King says yee can't be trusted . . . something about how ugly yee is."	Ищешь работу? Тогда принеси мне живую КУРИЦУ. Мертвым я не доверяю. Их полно, на ФЕРМЕ найдешь. Собираю их для... тайного дела. Король сказал, тебе нельзя доверять. Что-то про твою рожу.	
5fceb622f3a2	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	28423	narrow	DT_Quests	Mine a Gem	Добудь самоцвет	
9ecd01a85520	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	28492	narrow	DT_Quests	Mine an Sapphire Gem from a Blue Cyrstal in Caves near the Village	Добудь сапфир из синего кристалла у деревни	
eee99ea05fcd	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	28617	narrow	DT_Quests	Description of the objective.	Описание цели.	
1ac24e506453	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	28724	narrow	DT_Quests	Return Sapphire Gem to Gates	Верни сапфир к воротам	
3cfc8b53b290	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	28811	narrow	DT_Quests	Description of the objective.	Описание цели.	
0184202f0d79	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	28901	narrow	DT_Quests	"Me wife just left me . . .              
I need yee to go into the CAVES at the VILLAGE. You'll find all the tools yee need inside, MINE them until you get one o' them shiny GEMS. 
Mayhaps then I will win her back . . .                                                 
She took me bloody dog . . .                                                                   
and me kids . . . "	Жена ушла от меня... Иди в ПЕЩЕРЫ у ДЕРЕВНИ. Инструменты найдешь внутри. Добывай, пока не выпадет блестящий САМОЦВЕТ. Может, тогда я верну ее. Она забрала пса... и детей.	
